,date,count,platform
6311,2021-07-28,228,21
6312,2021-07-29,230,21
6313,2021-07-30,239,21
6314,2021-07-31,231,21
6315,2021-08-01,109,21
6316,2021-08-02,217,21
6317,2021-08-03,219,21
6318,2021-08-04,244,21
6319,2021-08-05,228,21
6320,2021-08-06,250,21
6321,2021-08-07,143,21
6322,2021-08-08,87,21
6323,2021-08-09,271,21
6324,2021-08-10,218,21
6325,2021-08-11,249,21
6326,2021-08-12,251,21
6327,2021-08-13,309,21
6328,2021-08-14,164,21
6329,2021-08-15,109,21
6330,2021-08-16,252,21
6331,2021-08-17,233,21
6332,2021-08-18,239,21
6333,2021-08-19,262,21
6334,2021-08-20,302,21
6335,2021-08-21,168,21
6336,2021-08-22,114,21
6337,2021-08-23,266,21
6338,2021-08-24,220,21
6339,2021-08-25,248,21
6439,2021-02-09,2,22
6440,2021-02-18,12,22
6441,2021-02-19,10,22
6442,2021-02-24,10,22
6443,2021-02-25,13,22
6444,2021-02-26,9,22
6445,2021-03-01,14,22
6446,2021-03-02,16,22
6447,2021-03-03,20,22
6448,2021-03-04,21,22
6449,2021-03-05,13,22
6450,2021-03-08,14,22
6451,2021-03-09,16,22
6452,2021-03-10,11,22
6453,2021-03-11,15,22
6454,2021-03-12,12,22
6455,2021-03-15,14,22
6456,2021-03-16,16,22
6457,2021-03-17,11,22
6458,2021-03-18,15,22
6459,2021-03-19,12,22
6460,2021-03-22,14,22
6461,2021-03-23,16,22
6462,2021-03-24,11,22
6463,2021-03-25,16,22
6464,2021-03-26,12,22
6465,2021-03-29,15,22
6466,2021-03-30,16,22
6467,2021-03-31,11,22
6468,2021-04-01,13,22
6469,2021-04-02,12,22
6470,2021-04-05,12,22
6471,2021-04-06,16,22
6472,2021-04-07,11,22
6473,2021-04-08,13,22
6474,2021-04-09,13,22
6475,2021-04-12,12,22
6476,2021-04-13,16,22
6477,2021-04-14,11,22
6478,2021-04-15,13,22
6479,2021-04-16,13,22
6480,2021-04-19,12,22
6481,2021-04-20,16,22
6482,2021-04-21,11,22
6483,2021-04-22,13,22
6484,2021-04-23,12,22
6485,2021-04-26,12,22
6486,2021-04-27,16,22
6487,2021-04-28,11,22
6488,2021-04-29,13,22
6489,2021-04-30,12,22
6490,2021-05-03,12,22
6491,2021-05-04,17,22
6492,2021-05-05,13,22
6493,2021-05-06,16,22
6494,2021-05-07,13,22
6495,2021-05-10,12,22
6496,2021-05-11,17,22
6497,2021-05-12,13,22
6498,2021-05-13,16,22
6499,2021-05-14,13,22
6500,2021-05-17,12,22
6501,2021-05-18,17,22
6502,2021-05-19,13,22
6503,2021-05-20,16,22
6504,2021-05-21,13,22
6505,2021-05-24,12,22
6506,2021-05-25,17,22
6507,2021-05-26,13,22
6508,2021-05-27,16,22
6509,2021-05-28,13,22
6510,2021-05-31,12,22
6511,2021-06-01,17,22
6512,2021-06-02,13,22
6513,2021-06-03,15,22
6514,2021-06-04,14,22
6515,2021-06-07,1,22
6516,2021-06-08,17,22
6517,2021-06-09,13,22
6518,2021-06-10,15,22
6519,2021-06-11,14,22
6520,2021-06-14,11,22
6521,2021-06-15,17,22
6522,2021-06-16,13,22
6523,2021-06-17,15,22
6524,2021-06-18,14,22
6525,2021-06-21,11,22
6526,2021-06-22,17,22
6527,2021-06-23,13,22
6528,2021-06-24,15,22
6529,2021-06-25,14,22
6530,2021-06-28,11,22
6531,2021-06-29,17,22
6532,2021-06-30,13,22
6533,2021-07-02,12,22
6534,2021-07-05,7,22
6535,2021-07-06,12,22
6536,2021-07-07,12,22
6537,2021-07-08,16,22
6538,2021-07-09,12,22
6539,2021-07-12,6,22
6540,2021-07-13,12,22
6541,2021-07-14,12,22
6542,2021-07-15,16,22
6543,2021-07-16,12,22
6544,2021-07-19,6,22
6545,2021-07-20,12,22
6546,2021-07-21,12,22
6547,2021-07-22,16,22
6548,2021-07-23,12,22
6549,2021-07-26,7,22
6550,2021-07-27,12,22
6551,2021-07-28,12,22
6552,2021-07-29,16,22
6553,2021-07-30,12,22
6554,2021-08-02,5,22
6555,2021-08-03,12,22
6556,2021-08-04,12,22
6557,2021-08-05,16,22
6558,2021-08-06,13,22
6559,2021-08-09,12,22
6560,2021-08-10,12,22
6561,2021-08-11,12,22
6562,2021-08-12,16,22
6563,2021-08-13,13,22
6564,2021-08-16,12,22
6565,2021-08-17,12,22
6566,2021-08-18,12,22
6567,2021-08-19,16,22
6568,2021-08-20,13,22
6569,2021-08-23,12,22
6570,2021-08-24,12,22
6571,2021-08-25,12,22
6576,2021-03-01,1,23
6577,2021-03-03,1,23
6578,2021-03-10,1,23
6579,2021-03-29,1,23
6580,2021-07-02,2,23
6581,2021-07-21,1,23
6582,2021-07-22,10,23
6583,2021-07-23,16,23
6584,2021-07-26,16,23
6585,2021-07-27,12,23
6586,2021-07-28,21,23
6587,2021-07-29,23,23
6588,2021-07-30,19,23
6589,2021-08-01,1,23
6590,2021-08-02,15,23
6591,2021-08-03,12,23
6592,2021-08-04,22,23
6593,2021-08-05,15,23
6594,2021-08-06,17,23
6595,2021-08-07,3,23
6596,2021-08-09,16,23
6597,2021-08-10,14,23
6598,2021-08-11,23,23
6599,2021-08-12,17,23
6600,2021-08-13,19,23
6601,2021-08-14,10,23
6602,2021-08-15,1,23
6603,2021-08-16,26,23
6604,2021-08-17,14,23
6605,2021-08-18,31,23
6606,2021-08-19,21,23
6607,2021-08-20,24,23
6608,2021-08-21,11,23
6609,2021-08-22,1,23
6610,2021-08-23,28,23
6611,2021-08-24,18,23
6612,2021-08-25,31,23
6626,2021-04-05,13,24
6627,2021-04-09,1,24
6628,2021-04-11,2,24
6629,2021-04-12,43,24
6630,2021-04-13,2,24
6631,2021-04-14,1,24
6632,2021-04-15,2,24
6633,2021-04-16,1,24
6634,2021-04-19,3,24
6635,2021-04-22,2,24
6636,2021-04-23,22,24
6637,2021-04-24,21,24
6638,2021-04-25,19,24
6639,2021-04-26,9,24
6640,2021-04-27,8,24
6641,2021-04-28,5,24
6642,2021-04-29,7,24
6643,2021-04-30,4,24
6644,2021-05-01,4,24
6645,2021-05-05,3,24
6646,2021-05-13,1,24
6647,2021-06-16,7,24
6648,2021-06-26,1,24
6649,2021-06-27,2,24
6650,2021-06-28,2,24
6651,2021-06-29,3,24
6652,2021-06-30,3,24
6653,2021-07-01,3,24
6654,2021-07-02,3,24
6655,2021-07-03,4,24
6656,2021-07-04,4,24
6657,2021-07-05,5,24
6658,2021-07-06,6,24
6659,2021-07-07,3,24
6660,2021-07-08,4,24
6661,2021-07-09,1,24
6662,2021-07-10,5,24
6663,2021-07-11,5,24
6664,2021-07-12,3,24
6665,2021-07-13,1,24
6666,2021-07-14,1,24
6667,2021-07-15,1,24
6668,2021-07-16,3,24
6669,2021-07-17,2,24
6670,2021-07-18,2,24
6671,2021-07-19,1,24
6672,2021-07-20,1,24
6673,2021-07-21,2,24
6674,2021-07-22,3,24
6675,2021-07-23,2,24
6676,2021-07-24,2,24
6677,2021-07-26,1,24
6678,2021-07-27,1,24
6679,2021-07-29,1,24
6680,2021-07-30,1,24
6681,2021-07-31,1,24
6682,2021-08-02,1,24
6683,2021-08-03,1,24
6684,2021-08-04,1,24
6685,2021-08-05,5,24
6686,2020-10-12,4,25
6687,2020-10-13,4,25
6688,2020-10-16,4,25
6689,2020-10-21,4,25
6690,2020-10-22,4,25
6691,2020-10-23,1,25
6692,2020-10-24,1,25
6693,2020-10-25,1,25
6694,2020-11-09,1,25
6695,2020-11-10,1,25
6696,2020-11-13,1,25
6697,2020-11-14,1,25
6698,2020-11-15,1,25
6699,2020-11-16,1,25
6700,2020-11-17,1,25
6701,2020-11-18,1,25
6702,2020-11-19,1,25
6703,2020-11-20,1,25
6704,2020-11-21,1,25
6705,2020-11-22,1,25
6706,2020-11-23,1,25
6707,2020-11-24,1,25
6708,2020-11-25,1,25
6709,2020-11-26,1,25
6710,2020-11-27,1,25
6711,2020-11-28,1,25
6712,2020-11-29,1,25
6713,2020-11-30,1,25
6714,2021-02-18,4,26
6715,2021-02-19,4,26
6716,2021-02-25,4,26
6717,2021-02-26,4,26
6718,2021-03-01,4,26
6719,2021-03-02,4,26
6720,2021-03-03,4,26
6721,2021-03-08,4,26
6722,2021-03-09,4,26
6723,2021-06-02,1,26
6724,2021-06-04,1,26
6725,2021-06-06,1,26
6726,2021-06-08,1,26
6727,2021-06-10,1,26
6728,2021-06-12,1,26
6729,2021-06-14,1,26
6730,2021-06-16,1,26
6731,2021-06-18,1,26
6732,2021-06-20,1,26
6733,2021-06-22,1,26
6734,2021-06-24,1,26
6735,2021-06-26,1,26
6736,2021-06-28,1,26
6737,2021-06-30,1,26
6738,2021-07-02,1,26
6739,2021-07-04,1,26
6740,2021-07-06,1,26
6741,2021-07-08,1,26
6742,2021-07-10,1,26
6743,2021-07-12,1,26
6744,2021-07-14,1,26
6745,2021-07-16,1,26
6746,2021-07-18,1,26
6747,2021-07-20,1,26
6748,2021-07-22,1,26
6749,2021-07-24,1,26
6750,2021-07-26,1,26
6751,2021-07-28,1,26
6752,2021-07-30,1,26
6753,2021-08-01,1,26
6754,2021-03-19,2,27
6755,2021-03-20,3,27
6756,2021-03-21,1,27
6757,2021-03-22,8,27
6758,2021-03-23,6,27
6759,2021-03-24,8,27
6760,2021-03-25,6,27
6761,2021-03-26,3,27
6762,2021-03-27,6,27
6763,2021-03-28,1,27
6764,2021-03-29,8,27
6765,2021-03-30,8,27
6766,2021-03-31,59,27
6767,2021-04-01,4,27
6768,2021-04-02,8,27
6769,2021-04-03,6,27
6770,2021-04-04,2,27
6771,2021-04-05,58,27
6772,2021-04-06,7,27
6773,2021-04-07,8,27
6774,2021-04-08,10,27
6775,2021-04-09,7,27
6776,2021-04-10,5,27
6777,2021-04-11,1,27
6778,2021-04-12,7,27
6779,2021-04-13,10,27
6780,2021-04-14,8,27
6781,2021-04-15,9,27
6782,2021-04-16,3,27
6783,2021-04-17,3,27
6784,2021-04-19,5,27
6785,2021-04-20,7,27
6786,2021-04-21,6,27
6787,2021-04-22,4,27
6788,2021-04-23,2,27
6789,2021-04-24,1,27
6790,2021-04-26,3,27
6791,2021-04-27,3,27
6792,2021-04-28,2,27
6793,2021-04-29,2,27
6794,2021-04-30,59,27
6795,2021-05-04,1,27
6796,2021-05-05,3,27
6797,2021-05-06,2,27
6798,2021-05-07,3,27
6799,2021-05-11,5,27
6800,2021-05-12,4,27
6801,2021-05-13,4,27
6802,2021-05-14,1,27
6803,2021-05-15,2,27
6804,2021-05-17,6,27
6805,2021-05-18,2,27
6806,2021-05-19,1,27
6807,2021-05-20,2,27
6808,2021-05-24,1,27
6809,2021-05-25,1,27
6810,2021-05-26,1,27
6811,2021-05-27,1,27
6812,2021-05-28,2,27
6813,2021-05-31,93,27
6814,2021-06-01,3,27
6815,2021-06-02,2,27
6816,2021-06-03,2,27
6817,2021-06-04,2,27
6818,2021-06-05,1,27
6819,2021-06-07,2,27
6820,2021-06-08,4,27
6821,2021-06-09,2,27
6822,2021-06-10,2,27
6823,2021-06-11,2,27
6824,2021-06-12,2,27
6825,2021-06-13,1,27
6826,2021-06-14,3,27
6827,2021-06-15,3,27
6828,2021-06-16,3,27
6829,2021-06-17,2,27
6830,2021-06-18,1,27
6831,2021-06-19,3,27
6832,2021-06-21,1,27
6833,2021-06-22,2,27
6834,2021-06-23,2,27
6835,2021-06-25,1,27
6836,2021-06-28,2,27
6837,2021-06-29,2,27
6838,2021-06-30,91,27
6839,2021-07-01,1,27
6840,2021-07-02,1,27
6841,2021-07-05,2,27
6842,2021-07-06,1,27
6843,2021-07-07,1,27
6844,2021-07-08,2,27
6845,2021-07-09,1,27
6846,2021-07-12,1,27
6847,2021-07-13,1,27
6848,2021-07-14,1,27
6849,2021-07-15,1,27
6850,2021-07-19,1,27
6851,2021-07-20,1,27
6852,2021-07-21,1,27
6853,2021-07-22,1,27
6854,2021-07-23,1,27
6855,2021-07-26,1,27
6856,2021-07-27,1,27
6857,2021-07-28,1,27
6858,2021-07-31,33,27
6859,2021-08-02,1,27
6860,2021-08-04,1,27
6861,2021-08-05,1,27
6862,2021-08-09,1,27
6863,2021-08-11,1,27
6864,2021-08-12,1,27
6865,2021-08-13,1,27
6866,2021-08-14,1,27
6867,2021-08-15,1,27
6868,2021-08-16,1,27
6869,2021-08-17,2,27
6870,2021-08-20,1,27
6871,2021-08-21,1,27
6872,2021-08-22,1,27
6873,2021-08-23,2,27
6874,2021-08-24,2,27
6875,2021-08-25,2,27
6878,2020-02-18,3,28
6879,2020-02-19,26,28
6880,2020-02-20,24,28
6881,2020-02-21,25,28
6882,2020-02-22,4,28
6883,2020-02-23,1,28
6884,2020-02-24,1,28
6885,2020-02-25,28,28
6886,2020-02-26,25,28
6887,2020-02-27,27,28
6888,2020-02-28,27,28
6889,2020-02-29,4,28
6890,2020-03-01,4,28
6891,2020-03-02,27,28
6892,2020-03-03,28,28
6893,2020-03-04,25,28
6894,2020-03-05,26,28
6895,2020-03-06,24,28
6896,2020-03-07,9,28
6897,2020-03-08,1,28
6898,2020-03-09,1,28
6899,2020-03-10,28,28
6900,2020-03-11,25,28
6901,2020-03-12,25,28
6902,2020-03-13,26,28
6903,2020-03-14,5,28
6904,2020-03-15,5,28
6905,2020-03-16,28,28
6906,2020-03-17,28,28
6907,2020-03-18,28,28
6908,2020-03-19,28,28
6909,2020-03-20,30,28
6910,2020-03-21,8,28
6911,2020-03-22,3,28
6912,2020-03-23,61,28
6913,2020-03-24,61,28
6914,2020-03-25,57,28
6915,2020-03-26,59,28
6916,2020-03-27,58,28
6917,2020-03-28,9,28
6918,2020-03-29,5,28
6919,2020-03-30,64,28
6920,2020-03-31,63,28
6921,2020-04-01,50,28
6922,2020-04-02,57,28
6923,2020-04-03,54,28
6924,2020-04-04,13,28
6925,2020-04-05,13,28
6926,2020-04-06,67,28
6927,2020-04-07,66,28
6928,2020-04-08,61,28
6929,2020-04-09,71,28
6930,2020-04-10,64,28
6931,2020-04-11,10,28
6932,2020-04-12,9,28
6933,2020-04-13,69,28
6934,2020-04-14,66,28
6935,2020-04-15,70,28
6936,2020-04-16,70,28
6937,2020-04-17,69,28
6938,2020-04-18,19,28
6939,2020-04-19,11,28
6940,2020-04-20,72,28
6941,2020-04-21,68,28
6942,2020-04-22,60,28
6943,2020-04-23,70,28
6944,2020-04-24,63,28
6945,2020-04-25,18,28
6946,2020-04-26,7,28
6947,2020-04-27,68,28
6948,2020-04-28,70,28
6949,2020-04-29,69,28
6950,2020-04-30,69,28
6951,2020-05-02,16,28
6952,2020-05-04,1,28
6953,2020-05-05,1,28
6954,2020-05-06,44,28
6955,2020-05-07,42,28
6956,2020-05-08,41,28
6957,2020-05-09,6,28
6958,2020-05-11,1,28
6959,2020-05-12,39,28
6960,2020-05-13,39,28
6961,2020-05-14,42,28
6962,2020-05-15,41,28
6963,2020-05-16,11,28
6964,2020-05-17,8,28
6965,2020-05-18,43,28
6966,2020-05-19,41,28
6967,2020-05-20,41,28
6968,2020-05-21,41,28
6969,2020-05-22,42,28
6970,2020-05-23,9,28
6971,2020-05-24,6,28
6972,2020-05-25,44,28
6973,2020-05-26,42,28
6974,2020-05-27,45,28
6975,2020-05-28,40,28
6976,2020-05-29,44,28
6977,2020-05-30,11,28
6978,2020-05-31,11,28
6979,2020-06-01,67,28
6980,2020-06-02,64,28
6981,2020-06-03,70,28
6982,2020-06-04,68,28
6983,2020-06-05,64,28
6984,2020-06-06,20,28
6985,2020-06-07,17,28
6986,2020-06-08,70,28
6987,2020-06-09,65,28
6988,2020-06-10,67,28
6989,2020-06-11,69,28
6990,2020-06-12,10,28
6991,2020-06-13,23,28
6992,2020-06-14,18,28
6993,2020-06-15,68,28
6994,2020-06-16,67,28
6995,2020-06-17,67,28
6996,2020-06-18,64,28
6997,2020-06-19,66,28
6998,2020-06-20,25,28
6999,2020-06-21,18,28
7000,2020-06-22,60,28
7001,2020-06-23,60,28
7002,2020-06-24,62,28
7003,2020-06-25,64,28
7004,2020-06-26,63,28
7005,2020-06-27,21,28
7006,2020-06-28,18,28
7007,2020-06-29,74,28
7008,2020-06-30,68,28
7009,2020-07-01,48,28
7010,2020-07-02,73,28
7011,2020-07-03,75,28
7012,2020-07-04,22,28
7013,2020-07-05,18,28
7014,2020-07-06,74,28
7015,2020-07-07,74,28
7016,2020-07-08,74,28
7017,2020-07-09,72,28
7018,2020-07-10,70,28
7019,2020-07-11,26,28
7020,2020-07-12,16,28
7021,2020-07-13,69,28
7022,2020-07-14,70,28
7023,2020-07-15,70,28
7024,2020-07-16,68,28
7025,2020-07-17,72,28
7026,2020-07-18,26,28
7027,2020-07-19,12,28
7028,2020-07-20,67,28
7029,2020-07-21,67,28
7030,2020-07-22,68,28
7031,2020-07-23,65,28
7032,2020-07-24,64,28
7033,2020-07-25,22,28
7034,2020-07-26,21,28
7035,2020-07-27,68,28
7036,2020-07-28,68,28
7037,2020-07-29,70,28
7038,2020-07-30,68,28
7039,2020-07-31,71,28
7040,2020-08-01,12,28
7041,2020-08-02,12,28
7042,2020-08-03,70,28
7043,2020-08-04,72,28
7044,2020-08-05,74,28
7045,2020-08-06,75,28
7046,2020-08-07,75,28
7047,2020-08-08,31,28
7048,2020-08-09,20,28
7049,2020-08-10,76,28
7050,2020-08-11,82,28
7051,2020-08-12,81,28
7052,2020-08-13,76,28
7053,2020-08-14,74,28
7054,2020-08-15,28,28
7055,2020-08-16,25,28
7056,2020-08-17,75,28
7057,2020-08-18,84,28
7058,2020-08-19,85,28
7059,2020-08-20,86,28
7060,2020-08-21,80,28
7061,2020-08-22,28,28
7062,2020-08-23,28,28
7063,2020-08-24,78,28
7064,2020-08-25,79,28
7065,2020-08-26,80,28
7066,2020-08-27,84,28
7067,2020-08-28,75,28
7068,2020-08-29,21,28
7069,2020-08-30,94,28
7070,2020-08-31,78,28
7071,2020-09-01,79,28
7072,2020-09-02,79,28
7073,2020-09-03,84,28
7074,2020-09-04,79,28
7075,2020-09-05,25,28
7076,2020-09-06,22,28
7077,2020-09-07,81,28
7078,2020-09-08,82,28
7079,2020-09-09,86,28
7080,2020-09-10,86,28
7081,2020-09-11,82,28
7082,2020-09-12,27,28
7083,2020-09-13,92,28
7084,2020-09-14,82,28
7085,2020-09-15,82,28
7086,2020-09-16,86,28
7087,2020-09-17,86,28
7088,2020-09-18,76,28
7089,2020-09-19,32,28
7090,2020-09-20,25,28
7091,2020-09-21,76,28
7092,2020-09-22,83,28
7093,2020-09-23,79,28
7094,2020-09-24,81,28
7095,2020-09-25,83,28
7096,2020-09-26,31,28
7097,2020-09-27,75,28
7098,2020-09-28,75,28
7099,2020-09-29,84,28
7100,2020-09-30,76,28
7101,2020-10-01,85,28
7102,2020-10-02,85,28
7103,2020-10-03,26,28
7104,2020-10-04,19,28
7105,2020-10-05,96,28
7106,2020-10-06,98,28
7107,2020-10-07,101,28
7108,2020-10-08,97,28
7109,2020-10-09,95,28
7110,2020-10-10,53,28
7111,2020-10-11,81,28
7112,2020-10-12,88,28
7113,2020-10-13,94,28
7114,2020-10-14,94,28
7115,2020-10-15,97,28
7116,2020-10-16,95,28
7117,2020-10-17,38,28
7118,2020-10-18,27,28
7119,2020-10-19,94,28
7120,2020-10-20,93,28
7121,2020-10-21,92,28
7122,2020-10-22,97,28
7123,2020-10-23,100,28
7124,2020-10-24,36,28
7125,2020-10-25,70,28
7126,2020-10-26,92,28
7127,2020-10-27,96,28
7128,2020-10-28,89,28
7129,2020-10-29,100,28
7130,2020-10-30,95,28
7131,2020-10-31,52,28
7132,2020-11-01,10,28
7133,2020-11-02,75,28
7134,2020-11-03,85,28
7135,2020-11-04,85,28
7136,2020-11-05,85,28
7137,2020-11-06,86,28
7138,2020-11-07,29,28
7139,2020-11-08,66,28
7140,2020-11-09,90,28
7141,2020-11-10,84,28
7142,2020-11-11,87,28
7143,2020-11-12,88,28
7144,2020-11-13,87,28
7145,2020-11-14,32,28
7146,2020-11-15,23,28
7147,2020-11-16,85,28
7148,2020-11-17,86,28
7149,2020-11-18,91,28
7150,2020-11-19,91,28
7151,2020-11-20,88,28
7152,2020-11-21,23,28
7153,2020-11-22,62,28
7154,2020-11-23,80,28
7155,2020-11-24,83,28
7156,2020-11-25,86,28
7157,2020-11-26,88,28
7158,2020-11-27,89,28
7159,2020-11-28,27,28
7160,2020-11-29,20,28
7161,2020-11-30,86,28
7162,2020-12-01,89,28
7163,2020-12-02,89,28
7164,2020-12-03,90,28
7165,2020-12-04,91,28
7166,2020-12-05,32,28
7167,2020-12-06,20,28
7168,2020-12-07,91,28
7169,2020-12-08,90,28
7170,2020-12-09,92,28
7171,2020-12-10,93,28
7172,2020-12-11,94,28
7173,2020-12-12,32,28
7174,2020-12-13,17,28
7175,2020-12-14,90,28
7176,2020-12-15,90,28
7177,2020-12-16,95,28
7178,2020-12-17,92,28
7179,2020-12-18,88,28
7180,2020-12-19,132,28
7181,2020-12-20,33,28
7182,2020-12-21,119,28
7183,2020-12-22,124,28
7184,2020-12-23,120,28
7185,2020-12-24,122,28
7186,2020-12-25,116,28
7187,2020-12-26,148,28
7188,2020-12-27,32,28
7189,2020-12-28,113,28
7190,2020-12-29,117,28
7191,2020-12-30,116,28
7192,2020-12-31,97,28
7193,2021-01-01,8,28
7194,2021-01-02,40,28
7195,2021-01-03,72,28
7196,2021-01-04,1489,28
7197,2021-01-05,1235,28
7198,2021-01-06,1289,28
7199,2021-01-07,1157,28
7200,2021-01-08,1112,28
7201,2021-01-09,297,28
7202,2021-01-10,783,28
7203,2021-01-11,1951,28
7204,2021-01-12,2183,28
7205,2021-01-13,2253,28
7206,2021-01-14,2254,28
7207,2021-01-15,2169,28
7208,2021-01-16,1504,28
7209,2021-01-17,743,28
7210,2021-01-18,2128,28
7211,2021-01-19,2281,28
7212,2021-01-20,2342,28
7213,2021-01-21,2335,28
7214,2021-01-22,2257,28
7215,2021-01-23,1036,28
7216,2021-01-24,682,28
7217,2021-01-25,2229,28
7218,2021-01-26,2343,28
7219,2021-01-27,2377,28
7220,2021-01-28,2359,28
7221,2021-01-29,2268,28
7222,2021-01-30,1417,28
7223,2021-01-31,679,28
7224,2021-02-01,1979,28
7225,2021-02-02,2178,28
7226,2021-02-03,2270,28
7227,2021-02-04,2271,28
7228,2021-02-05,2178,28
7229,2021-02-06,929,28
7230,2021-02-07,799,28
7231,2021-02-08,2108,28
7232,2021-02-09,2267,28
7233,2021-02-10,2331,28
7234,2021-02-11,2357,28
7235,2021-02-12,2200,28
7236,2021-02-13,954,28
7237,2021-02-14,746,28
7238,2021-02-15,2136,28
7239,2021-02-16,2305,28
7240,2021-02-17,2375,28
7241,2021-02-18,2394,28
7242,2021-02-19,2287,28
7243,2021-02-20,1769,28
7244,2021-02-21,845,28
7245,2021-02-22,1883,28
7246,2021-02-23,1939,28
7247,2021-02-24,2373,28
7248,2021-02-25,2387,28
7249,2021-02-26,2312,28
7250,2021-02-27,1143,28
7251,2021-02-28,657,28
7252,2021-03-01,2041,28
7253,2021-03-02,2178,28
7254,2021-03-03,2300,28
7255,2021-03-04,2418,28
7256,2021-03-05,2386,28
7257,2021-03-06,1153,28
7258,2021-03-07,633,28
7259,2021-03-08,1301,28
7260,2021-03-09,2406,28
7261,2021-03-10,2466,28
7262,2021-03-11,2474,28
7263,2021-03-12,2413,28
7264,2021-03-13,1118,28
7265,2021-03-14,723,28
7266,2021-03-15,2281,28
7267,2021-03-16,2431,28
7268,2021-03-17,2488,28
7269,2021-03-18,2502,28
7270,2021-03-19,2437,28
7271,2021-03-20,1273,28
7272,2021-03-21,976,28
7273,2021-03-22,2351,28
7274,2021-03-23,2483,28
7275,2021-03-24,2528,28
7276,2021-03-25,2572,28
7277,2021-03-26,2487,28
7278,2021-03-27,1372,28
7279,2021-03-28,993,28
7280,2021-03-29,2387,28
7281,2021-03-30,2468,28
7282,2021-03-31,2604,28
7283,2021-04-01,2200,28
7284,2021-04-02,2145,28
7285,2021-04-03,904,28
7286,2021-04-04,660,28
7287,2021-04-05,2089,28
7288,2021-04-06,2255,28
7289,2021-04-07,2280,28
7290,2021-04-08,2301,28
7291,2021-04-09,2202,28
7292,2021-04-10,1053,28
7293,2021-04-11,535,28
7294,2021-04-12,2096,28
7295,2021-04-13,2314,28
7296,2021-04-14,2354,28
7297,2021-04-15,2381,28
7298,2021-04-16,2347,28
7299,2021-04-17,1040,28
7300,2021-04-18,718,28
7301,2021-04-19,2232,28
7302,2021-04-20,2386,28
7303,2021-04-21,2437,28
7304,2021-04-22,2494,28
7305,2021-04-23,2494,28
7306,2021-04-24,1207,28
7307,2021-04-25,784,28
7308,2021-04-26,2315,28
7309,2021-04-27,2469,28
7310,2021-04-28,2478,28
7311,2021-04-29,2435,28
7312,2021-04-30,2759,28
7313,2021-05-01,116,28
7314,2021-05-02,79,28
7315,2021-05-03,389,28
7316,2021-05-04,1620,28
7317,2021-05-05,1668,28
7318,2021-05-06,1680,28
7319,2021-05-07,1636,28
7320,2021-05-08,321,28
7321,2021-05-09,129,28
7322,2021-05-10,364,28
7323,2021-05-11,1670,28
7324,2021-05-12,1711,28
7325,2021-05-13,1699,28
7326,2021-05-14,1635,28
7327,2021-05-15,536,28
7328,2021-05-16,235,28
7329,2021-05-17,1594,28
7330,2021-05-18,1737,28
7331,2021-05-19,1756,28
7332,2021-05-20,1722,28
7333,2021-05-21,1816,28
7334,2021-05-22,673,28
7335,2021-05-23,329,28
7336,2021-05-24,1742,28
7337,2021-05-25,1766,28
7338,2021-05-26,1742,28
7339,2021-05-27,1724,28
7340,2021-05-28,1797,28
7341,2021-05-29,745,28
7342,2021-05-30,465,28
7343,2021-05-31,1667,28
7344,2021-06-01,1625,28
7345,2021-06-02,1665,28
7346,2021-06-03,1682,28
7347,2021-06-04,1612,28
7348,2021-06-05,547,28
7349,2021-06-06,314,28
7350,2021-06-07,1541,28
7351,2021-06-08,1691,28
7352,2021-06-09,1678,28
7353,2021-06-10,1683,28
7354,2021-06-11,1862,28
7355,2021-06-12,587,28
7356,2021-06-13,366,28
7357,2021-06-14,563,28
7358,2021-06-15,1668,28
7359,2021-06-16,1702,28
7360,2021-06-17,1696,28
7361,2021-06-18,1944,28
7362,2021-06-19,690,28
7363,2021-06-20,513,28
7364,2021-06-21,1834,28
7365,2021-06-22,1974,28
7366,2021-06-23,1800,28
7367,2021-06-24,1757,28
7368,2021-06-25,1774,28
7369,2021-06-26,658,28
7370,2021-06-27,419,28
7371,2021-06-28,1617,28
7372,2021-06-29,1692,28
7373,2021-06-30,1682,28
7374,2021-07-01,1542,28
7375,2021-07-02,1488,28
7376,2021-07-03,370,28
7377,2021-07-04,290,28
7378,2021-07-05,1490,28
7379,2021-07-06,1636,28
7380,2021-07-07,1642,28
7381,2021-07-08,1665,28
7382,2021-07-09,1578,28
7383,2021-07-10,530,28
7384,2021-07-11,283,28
7385,2021-07-12,1561,28
7386,2021-07-13,1696,28
7387,2021-07-14,1718,28
7388,2021-07-15,1689,28
7389,2021-07-16,1646,28
7390,2021-07-17,540,28
7391,2021-07-18,357,28
7392,2021-07-19,1625,28
7393,2021-07-20,1685,28
7394,2021-07-21,1736,28
7395,2021-07-22,1715,28
7396,2021-07-23,1680,28
7397,2021-07-24,578,28
7398,2021-07-25,419,28
7399,2021-07-26,1635,28
7400,2021-07-27,1734,28
7401,2021-07-28,1739,28
7402,2021-07-29,1715,28
7403,2021-07-30,1653,28
7404,2021-07-31,610,28
7405,2021-08-01,154,28
7406,2021-08-02,1341,28
7407,2021-08-03,1445,28
7408,2021-08-04,1475,28
7409,2021-08-05,1465,28
7410,2021-08-06,1452,28
7411,2021-08-07,483,28
7412,2021-08-08,339,28
7413,2021-08-09,1371,28
7414,2021-08-10,1490,28
7415,2021-08-11,1529,28
